,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
TCGA-13-2061-01,1.0,1.224511e-22,1.0,0.0,1.0,0.0,1.0,2.5258266e-35,1.0,8.992404e-08,1.5252684e-08,1.0,1.0,0.0,3.546999e-11,1.0,6.295776e-21,1.0,0.0,5.331211e-26,0.0,0.0,1.0,1.0,0.0,1.3854332e-20,8.994752e-35,0.0,1.0,1.0,0.15423512,0.0,1.0,1.0,1.0,2.3793969e-13,1.0,0.0,0.0,8.7913305e-17,6.214493e-17,0.0,1.0,2.6035425e-06,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9996748,0.0,1.0,1.3137489e-29,1.0,1.0,0.0,1.0,1.6971486e-08,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2113985e-24,1.0,0.0,1.6750099e-16,1.0,1.4367969e-13,1.0,1.0,0.0,1.0,3.958912e-37,0.9999145,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.43355107,2.1177986e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99306947,0.0,1.0,0.99994254,1.0,1.0,1.0,7.03506e-20,1.0,1.0,3.689353e-10,1.0,1.0,1.0,2.9181143e-16,1.0,0.0,2.185412e-20,1.0,1.0
TCGA-13-2065-01,1.0,1.3318858e-27,1.0,0.0,1.0,0.0,1.0,3.7368704e-38,1.0,0.019411268,3.3541071e-12,1.0,1.0,0.0,5.084836e-11,1.0,2.391902e-31,1.0,0.0,6.304762e-29,0.0,0.0,1.0,1.0,0.0,7.420737e-26,0.0,0.0,1.0,1.0,0.0004553656,0.0,1.0,1.0,1.0,1.1997512e-14,1.0,0.0,0.0,8.734045e-30,3.2979113e-14,0.0,0.99992514,2.410768e-12,1.0,1.0,0.99999976,0.0,1.0,1.0,0.0,1.0,0.9999988,0.9999962,0.0,1.0,1.5742913e-35,1.0,1.0,0.0,1.0,8.562393e-06,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2548962e-35,1.0,0.0,5.3043825e-15,1.0,3.0211733e-13,1.0,1.0,0.0,1.0,0.0,0.048577983,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9999943,1.8816198e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.579541e-05,0.0,1.0,0.72183204,1.0,1.0,1.0,2.3506924e-22,1.0,1.0,7.35037e-23,1.0,1.0,1.0,1.1656956e-27,1.0,0.0,2.3828181e-27,1.0,1.0
TCGA-13-2071-01,1.0,1.5993787e-24,1.0,0.0,1.0,0.0,1.0,3.076755e-36,1.0,1.4346408e-06,1.5750773e-10,1.0,1.0,0.0,5.406403e-11,1.0,3.3588287e-25,1.0,0.0,6.1861703e-28,0.0,0.0,1.0,1.0,0.0,8.3032424e-22,3.3298596e-38,0.0,1.0,1.0,0.016344327,0.0,1.0,1.0,1.0,1.5935076e-13,1.0,0.0,0.0,1.488218e-22,6.8695637e-16,0.0,0.9999999,1.9235839e-07,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.99996865,0.0,1.0,3.0810965e-31,1.0,1.0,0.0,1.0,4.23118e-07,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.853315e-29,1.0,0.0,5.7693484e-16,1.0,1.2166895e-13,1.0,1.0,0.0,1.0,0.0,0.98920107,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9917806,1.6382569e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2558337,0.0,1.0,0.99959344,1.0,1.0,1.0,1.083042e-21,1.0,1.0,3.8092956e-15,1.0,1.0,1.0,1.475208e-20,1.0,0.0,1.4065991e-23,1.0,1.0
TCGA-23-2643-01,1.0,3.5484353e-29,1.0,0.0,1.0,0.0,1.0,2.7718205e-38,1.0,0.8433409,1.8421948e-12,1.0,1.0,0.0,2.3554417e-10,1.0,3.3543044e-35,1.0,0.0,9.2044315e-29,0.0,0.0,1.0,1.0,0.0,2.1198476e-27,0.0,0.0,1.0,1.0,0.00029569425,0.0,1.0,1.0,1.0,9.290572e-15,1.0,0.0,0.0,6.625487e-35,1.2435326e-12,0.0,0.9990571,2.448356e-14,1.0,1.0,0.9999869,0.0,1.0,1.0,0.0,1.0,0.9999924,0.9999987,0.0,1.0,1.0039414e-36,1.0,1.0,0.0,1.0,0.000902659,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5076006e-38,1.0,0.0,1.1135962e-13,1.0,2.5143475e-13,1.0,1.0,0.0,1.0,0.0,0.000313185,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0137787e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.38569805e-08,0.0,1.0,0.07088551,1.0,1.0,1.0,8.135281e-23,1.0,1.0,7.730298e-29,1.0,1.0,1.0,3.716058e-31,1.0,0.0,4.7298165e-30,1.0,1.0
TCGA-29-2431-01,1.0,8.509134e-22,1.0,0.0,1.0,0.0,1.0,2.9099698e-36,1.0,2.0024236e-05,1.9249303e-08,1.0,1.0,7.4341816e-37,8.786739e-13,1.0,9.4785456e-23,1.0,0.0,1.5146788e-22,0.0,0.0,1.0,1.0,0.0,1.7896706e-22,5.0993627e-31,0.0,1.0,1.0,0.003124011,0.0,1.0,1.0,1.0,1.1377864e-13,1.0,0.0,0.0,1.889488e-13,6.625948e-18,0.0,0.99999964,8.147127e-12,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9999976,0.9763633,0.0,1.0,1.7449081e-37,1.0,1.0,0.0,1.0,6.107366e-12,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.1661624e-28,1.0,0.0,1.3989077e-18,1.0,2.083896e-12,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.73833215,9.44966e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99964416,0.0,1.0,0.99999964,1.0,1.0,1.0,2.639504e-18,1.0,1.0,1.7201178e-11,1.0,1.0,1.0,5.388258e-17,1.0,0.0,1.096153e-18,1.0,1.0
TCGA-29-2432-01,1.0,5.2890852e-23,1.0,0.0,1.0,0.0,1.0,1.299286e-36,1.0,1.5351176e-07,1.495076e-09,1.0,1.0,0.0,9.307103e-11,1.0,5.8866644e-23,1.0,0.0,1.362286e-26,0.0,0.0,1.0,1.0,0.0,6.7220966e-21,9.044495e-37,0.0,1.0,1.0,0.11511753,0.0,1.0,1.0,1.0,9.077945e-13,1.0,0.0,0.0,6.1049015e-18,5.0753347e-17,0.0,1.0,9.487222e-07,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.99992836,0.0,1.0,1.8734334e-31,1.0,1.0,0.0,1.0,3.104161e-08,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.483405e-27,1.0,0.0,4.4219418e-17,1.0,4.809896e-14,1.0,1.0,0.0,1.0,0.0,0.99989617,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8399806,2.5345182e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9922725,0.0,1.0,0.9997328,1.0,1.0,1.0,3.4817832e-20,1.0,1.0,8.8297474e-13,1.0,1.0,1.0,4.5562887e-18,1.0,0.0,3.165073e-22,1.0,1.0
TCGA-29-2434-01,1.0,2.896406e-19,1.0,0.0,1.0,0.0,1.0,8.737056e-35,1.0,6.8408614e-13,1.9982534e-05,1.0,1.0,0.0,3.0761074e-11,1.0,6.0413785e-14,1.0,0.0,2.4740214e-24,0.0,0.0,1.0,1.0,0.0,3.3667847e-16,8.7899894e-32,0.0,1.0,1.0,0.82297355,0.0,1.0,1.0,1.0,2.1296836e-12,1.0,0.0,0.0,1.4747529e-08,3.114117e-20,0.0,1.0,0.056839444,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9998418,0.0,1.0,1.8839741e-25,1.0,1.0,4.051726e-38,1.0,2.25073e-11,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.5359987e-18,1.0,0.0,1.4585012e-18,1.0,2.959687e-14,1.0,1.0,0.0,1.0,3.314409e-32,1.0,1.2253299e-35,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.5532192e-38,1.0,1.5068355e-05,6.55428e-17,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.7207881e-18,1.0,1.0,0.25482157,1.0,1.0,1.0,7.846689e-10,1.0,0.0,3.8220737e-16,1.0,1.0
TCGA-29-2436-01,1.0,5.0147567e-11,1.0,0.0,1.0,0.0,1.0,5.1041946e-29,1.0,4.5768924e-20,0.96550393,1.0,1.0,1.1467422e-37,1.1726555e-12,0.12975624,0.33546874,1.0,0.0,1.322497e-23,0.0,1.5913421e-28,1.0,1.0,4.2307335e-37,3.4308638e-09,5.225427e-25,0.0,1.0,1.0,0.9975701,0.0,1.0,0.99768,1.0,7.494113e-12,1.0,0.0,0.0,1.0,3.035921e-24,0.0,1.0,0.9999994,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.999762,0.0,1.0,3.5994062e-16,1.0,1.0,5.5708413e-27,1.0,2.7244496e-14,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0003434517,1.0,0.0,9.474063e-23,1.0,2.9935553e-16,1.0,1.0,0.0,1.0,1.02696985e-20,1.0,2.195431e-27,0.0,0.99891293,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,3.84048e-28,1.0,1.4600031e-12,1.5389402e-17,1.0,0.9999143,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.1864109e-15,1.0,1.0,1.0,1.0,1.0,1.0,0.99999833,1.0,0.0,4.1765122e-07,1.0,1.0
TCGA-36-2529-01,1.0,3.12247e-26,1.0,0.0,1.0,0.0,1.0,1.4393626e-38,1.0,0.9616824,1.0155851e-11,1.0,1.0,0.0,7.619595e-12,1.0,1.1320758e-32,1.0,0.0,3.1790822e-24,0.0,0.0,1.0,1.0,0.0,8.917503e-28,4.21514e-37,0.0,1.0,1.0,1.1883166e-05,0.0,1.0,1.0,1.0,7.6140666e-14,1.0,0.0,0.0,4.222033e-27,1.5319462e-14,0.0,0.9428605,1.0120376e-17,1.0,1.0,0.99999905,0.0,1.0,1.0,0.0,1.0,0.99951684,0.9995745,0.0,1.0,0.0,1.0,1.0,0.0,1.0,8.5604405e-08,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.1243212e-15,1.0,3.747884e-12,1.0,1.0,0.0,1.0,0.0,0.95308,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.99999964,2.612222e-15,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00013674292,0.0,1.0,0.9537058,1.0,1.0,1.0,8.28695e-21,1.0,1.0,1.1072113e-23,1.0,1.0,1.0,1.2173773e-27,1.0,0.0,1.1120016e-25,1.0,1.0
TCGA-36-2534-01,1.0,1.6705464e-27,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9951433,1.0676784e-12,1.0,1.0,0.0,1.2563067e-11,1.0,1.5408479e-34,1.0,0.0,1.2020073e-25,0.0,0.0,1.0,1.0,0.0,3.6709356e-28,3.2808122e-38,0.0,1.0,1.0,7.111771e-06,0.0,1.0,1.0,1.0,1.3639876e-13,1.0,0.0,0.0,2.345416e-30,4.771129e-13,0.0,0.28204533,1.26425706e-17,1.0,1.0,0.99999416,0.0,1.0,1.0,0.0,1.0,0.99976414,0.99988675,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0073334e-07,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,7.250977e-15,1.0,2.136482e-12,1.0,1.0,0.0,1.0,0.0,0.17775476,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.9783947e-15,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4346056e-07,0.0,1.0,0.7465752,1.0,1.0,1.0,1.3824128e-21,1.0,1.0,7.4557796e-26,1.0,1.0,1.0,1.5052148e-30,1.0,0.0,1.7940611e-27,1.0,1.0
TCGA-36-2537-01,1.0,3.821615e-12,1.0,0.0,1.0,0.0,1.0,8.592632e-31,1.0,8.4577574e-19,0.9073739,1.0,1.0,1.7659884e-37,9.0465504e-14,0.40597266,0.0024179835,1.0,0.0,1.593698e-22,0.0,2.1390127e-32,1.0,1.0,0.0,1.298012e-11,2.0948742e-24,0.0,1.0,1.0,0.98540753,0.0,1.0,0.9999999,1.0,7.6101067e-13,1.0,0.0,0.0,1.0,4.9662245e-25,0.0,1.0,0.99957985,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9990983,0.0,1.0,4.9749756e-21,1.0,1.0,1.0694147e-31,1.0,2.6162696e-16,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1997828e-07,1.0,0.0,8.872833e-24,1.0,2.091921e-15,1.0,1.0,0.0,1.0,7.857614e-27,1.0,3.8572137e-30,0.0,0.9999871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4672585e-28,1.0,1.4267019e-12,1.8517687e-17,1.0,0.9999995,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.8609676e-15,1.0,1.0,1.0,1.0,1.0,1.0,0.99996376,1.0,0.0,3.2007657e-07,1.0,1.0
TCGA-36-2538-01,1.0,3.9296618e-11,1.0,0.0,1.0,0.0,1.0,6.117196e-30,1.0,5.2021074e-21,0.98568857,1.0,1.0,3.078419e-38,4.5421464e-14,0.004180868,0.5791379,1.0,0.0,5.9276536e-23,0.0,1.6052852e-29,1.0,1.0,1.1396773e-37,3.905886e-10,5.162168e-24,0.0,1.0,1.0,0.9972372,0.0,1.0,0.99934965,1.0,2.4465753e-12,1.0,0.0,0.0,1.0,4.454393e-26,0.0,1.0,0.9999918,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.99928373,0.0,1.0,7.513795e-19,1.0,1.0,2.756626e-30,1.0,1.2214684e-16,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.2955286e-05,1.0,0.0,7.757199e-24,1.0,1.4646364e-15,1.0,1.0,0.0,1.0,1.557004e-24,1.0,7.1677076e-29,0.0,0.9994324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.9125904e-27,1.0,7.5671294e-14,8.927657e-18,1.0,0.99999654,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.9284403e-15,1.0,1.0,1.0,1.0,1.0,0.99999964,1.0,1.0,0.0,1.1897612e-05,1.0,1.0
TCGA-36-2540-01,1.0,0.009986022,1.0,1.7145244e-36,1.0,0.0,1.0,2.7462723e-26,1.0,1.9510485e-27,1.0,1.0,1.0,0.0,1.237116e-13,1.7116228e-10,1.0,1.0,0.0,5.218983e-21,1.5368128e-37,1.19788806e-17,1.0,1.0,2.9059755e-29,4.4288165e-05,1.2410035e-21,0.0,1.0,1.0,0.9999894,0.0,1.0,1.504589e-07,1.0,3.0623456e-14,1.0,0.0,0.0,1.0,1.5546669e-30,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.012933e-37,1.0,1.0,0.99996674,0.0,1.0,7.242885e-13,1.0,1.0,1.3685892e-25,1.0,2.7914702e-17,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999981,1.0,0.0,2.5164586e-28,1.0,2.504933e-16,1.0,1.0,0.0,1.0,1.4071125e-18,1.0,5.5575655e-23,0.0,0.0012387537,1.0,1.0,1.0,0.9998684,1.0,1.0,1.0,0.999997,1.0903628e-21,1.0,1.3979529e-18,5.5153133e-20,1.0,0.5458516,1.0,1.3700954e-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.13818783,1.0,1.0,1.0,0.9997212,3.1216135e-14,1.0,1.0,1.0,1.0,1.0,0.8034417,1.0,1.0,1.521518e-37,0.9839167,1.0,1.0
TCGA-36-2542-01,1.0,2.1214063e-22,1.0,0.0,1.0,0.0,1.0,1.3753442e-35,1.0,3.5181881e-06,2.790422e-09,1.0,1.0,2.5648843e-38,1.5963446e-11,1.0,1.3824439e-22,1.0,0.0,2.3714232e-24,0.0,0.0,1.0,1.0,0.0,1.9150045e-21,3.0157753e-34,0.0,1.0,1.0,0.01639974,0.0,1.0,1.0,1.0,1.5463267e-12,1.0,0.0,0.0,2.2020445e-16,1.760653e-16,0.0,0.99999964,1.1682755e-08,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.99883693,0.0,1.0,9.2427644e-33,1.0,1.0,0.0,1.0,6.5864136e-09,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.437008e-27,1.0,0.0,6.1337335e-17,1.0,1.9862376e-13,1.0,1.0,0.0,1.0,0.0,0.9999839,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8792342,1.3696982e-15,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97465307,0.0,1.0,0.9997938,1.0,1.0,1.0,3.5450976e-19,1.0,1.0,4.1393213e-12,1.0,1.0,1.0,1.6560685e-18,1.0,0.0,1.2153957e-20,1.0,1.0
TCGA-36-2543-01,1.0,1.5302923e-34,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.00316635e-17,1.0,1.0,0.0,6.661186e-11,1.0,0.0,1.0,0.0,5.1709847e-29,0.0,0.0,1.0,1.0,0.0,7.7451924e-32,0.0,0.0,1.0,1.0,3.372324e-06,0.0,1.0,1.0,1.0,6.130415e-12,1.0,0.0,0.0,0.0,3.7233886e-07,0.0,1.4218768e-05,8.2276016e-22,1.0,1.0,0.0006567842,0.0,1.0,1.0,0.0,1.0,0.99345917,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6767308,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5.9330654e-07,1.0,8.0652485e-11,1.0,1.0,0.0,1.0,0.0,3.791826e-11,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0829312e-14,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.783486e-18,0.0,1.0,0.013218443,1.0,1.0,1.0,2.0785063e-26,1.0,1.0,1.00233e-37,1.0,1.0,1.0,0.0,1.0,0.0,6.3719534e-37,1.0,1.0
TCGA-36-2544-01,1.0,8.933908e-22,1.0,0.0,1.0,0.0,1.0,6.456592e-36,1.0,2.8366973e-08,4.2380243e-08,1.0,1.0,0.0,4.6804383e-12,1.0,2.7969122e-20,1.0,0.0,1.6339242e-25,0.0,0.0,1.0,1.0,0.0,1.7404025e-20,4.5488188e-34,0.0,1.0,1.0,0.12568216,0.0,1.0,1.0,1.0,9.884813e-13,1.0,0.0,0.0,2.0056224e-13,4.2687578e-18,0.0,1.0,2.7342403e-06,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9996729,0.0,1.0,3.006212e-31,1.0,1.0,0.0,1.0,2.8987074e-10,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2632739e-24,1.0,0.0,1.0323329e-17,1.0,1.2179155e-13,1.0,1.0,0.0,1.0,0.0,0.99999785,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.21773304,2.207604e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999256,0.0,1.0,0.9999926,1.0,1.0,1.0,1.1861693e-18,1.0,1.0,1.3532887e-08,1.0,1.0,1.0,1.5351541e-15,1.0,0.0,4.9548853e-19,1.0,1.0
TCGA-36-2551-01,1.0,5.8475227e-22,1.0,0.0,1.0,0.0,1.0,8.396248e-37,1.0,1.5338644e-10,1.1792066e-07,1.0,1.0,0.0,1.6663298e-12,1.0,3.5250317e-19,1.0,0.0,1.0896875e-24,0.0,0.0,1.0,1.0,0.0,4.7108634e-19,2.4560604e-32,0.0,1.0,1.0,0.68567824,0.0,1.0,1.0,1.0,2.1380854e-11,1.0,0.0,0.0,3.0970924e-13,1.6353704e-18,0.0,1.0,2.627007e-06,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9993357,0.0,1.0,2.492267e-30,1.0,1.0,0.0,1.0,8.620166e-11,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.668221e-23,1.0,0.0,3.6541064e-17,1.0,4.70881e-14,1.0,1.0,0.0,1.0,1.21291705e-36,0.9999994,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.006304395,2.8179393e-17,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999989,0.0,1.0,1.0,1.0,1.0,1.0,4.449635e-20,1.0,1.0,0.0008688035,1.0,1.0,1.0,3.9172276e-13,1.0,0.0,1.2341881e-18,1.0,1.0
TCGA-42-2582-01,1.0,8.072299e-18,1.0,0.0,1.0,0.0,1.0,1.4962872e-33,1.0,3.488631e-12,4.342283e-06,1.0,1.0,1.12674455e-35,2.2057281e-11,1.0,1.4514395e-13,1.0,0.0,7.0843584e-23,0.0,0.0,1.0,1.0,0.0,8.734512e-15,8.9292775e-29,0.0,1.0,1.0,0.8762785,0.0,1.0,1.0,1.0,1.3649585e-09,1.0,0.0,0.0,1.6227317e-07,2.7217015e-18,0.0,1.0,0.011792409,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9998286,0.0,1.0,6.899498e-25,1.0,1.0,7.81206e-36,1.0,2.0901229e-11,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.95112e-18,1.0,0.0,4.3790022e-17,1.0,3.128122e-14,1.0,1.0,0.0,1.0,5.660134e-31,1.0,2.5098742e-34,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1936127e-34,1.0,1.7300448e-05,9.237699e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.6134353e-17,1.0,1.0,0.98902553,1.0,1.0,1.0,3.059687e-08,1.0,0.0,1.5478262e-15,1.0,1.0
TCGA-42-2587-01,1.0,1.08794015e-29,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9964644,4.5994756e-14,1.0,1.0,0.0,4.3380896e-11,1.0,2.516092e-37,1.0,0.0,3.297743e-28,0.0,0.0,1.0,1.0,0.0,3.3470055e-28,0.0,0.0,1.0,1.0,0.00010087355,0.0,1.0,1.0,1.0,2.1274336e-13,1.0,0.0,0.0,1.248682e-36,4.976944e-12,0.0,0.29105073,2.7812144e-16,1.0,1.0,0.9990564,0.0,1.0,1.0,0.0,1.0,0.9999789,0.99999917,0.0,1.0,4.3698108e-38,1.0,1.0,0.0,1.0,0.001622373,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.62185e-12,1.0,1.029834e-12,1.0,1.0,0.0,1.0,0.0,2.732626e-05,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.8518766e-15,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.576259e-11,0.0,1.0,0.15160488,1.0,1.0,1.0,2.0077018e-23,1.0,1.0,3.464359e-29,1.0,1.0,1.0,5.529499e-32,1.0,0.0,1.3747234e-30,1.0,1.0
TCGA-42-2588-01,1.0,2.0617364e-23,1.0,0.0,1.0,0.0,1.0,4.0062984e-36,1.0,9.339285e-08,6.3558603e-10,1.0,1.0,0.0,6.7090264e-11,1.0,2.738923e-22,1.0,0.0,5.486566e-27,0.0,0.0,1.0,1.0,0.0,2.8121255e-20,1.2794408e-35,0.0,1.0,1.0,0.10593184,0.0,1.0,1.0,1.0,1.010673e-11,1.0,0.0,0.0,1.3313739e-18,6.901211e-17,0.0,1.0,1.1540129e-06,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.99992645,0.0,1.0,1.3976513e-30,1.0,1.0,0.0,1.0,2.3496334e-08,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2537477e-26,1.0,0.0,3.2902365e-16,1.0,7.0751266e-14,1.0,1.0,0.0,1.0,1.4041116e-38,0.9997781,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.76879257,1.7418145e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.981649,0.0,1.0,0.999985,1.0,1.0,1.0,2.1483071e-20,1.0,1.0,1.9061563e-10,1.0,1.0,1.0,5.954392e-17,1.0,0.0,1.0113717e-21,1.0,1.0
TCGA-42-2589-01,1.0,4.1001808e-20,1.0,0.0,1.0,0.0,1.0,1.6694893e-34,1.0,2.1521875e-12,3.0105016e-06,1.0,1.0,0.0,2.2279859e-11,1.0,5.2498467e-16,1.0,0.0,2.699223e-26,0.0,0.0,1.0,1.0,0.0,1.0275323e-16,1.6422222e-33,0.0,1.0,1.0,0.73828596,0.0,1.0,1.0,1.0,1.4072751e-12,1.0,0.0,0.0,4.5975623e-11,3.0597982e-19,0.0,1.0,0.11571454,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.999863,0.0,1.0,3.877714e-26,1.0,1.0,0.0,1.0,1.11395046e-10,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2153267e-19,1.0,0.0,1.4933107e-18,1.0,8.536345e-15,1.0,1.0,0.0,1.0,9.188486e-33,1.0,1.499136e-36,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.00017172014,1.1401026e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,0.0,1.0,0.99999976,1.0,1.0,1.0,3.9370351e-19,1.0,1.0,0.0017902477,1.0,1.0,1.0,2.8091899e-11,1.0,0.0,9.026866e-18,1.0,1.0
